Year,Age,Female,Male,Total
1941,79,75200.0,47200.0,122400.0
1941,80,67638.68,41018.67,108657.35
1941,81,58167.32,34533.73,92701.05
1941,82,45921.31,26480.06,72401.37
1941,83,37917.8,20611.95,58529.75
1941,84,31935.43,17104.11,49039.54
1941,85,24908.6,12576.89,37485.49
1941,86,19995.37,9503.29,29498.66
1941,87,16103.09,7641.34,23744.43
1941,88,12787.46,5561.05,18348.51
1941,89,9403.8,4059.34,13463.14
1941,90,6992.38,2676.63,9669.01
1941,91,4682.98,1673.64,6356.62
1941,92,3051.45,1091.09,4142.54
1941,93,1895.58,670.5,2566.08
1941,94,1233.13,453.6,1686.73
1941,95,842.31,303.64,1145.95
1941,96,482.84,154.59,637.43
1941,97,292.41,93.24,385.65
1941,98,171.81,49.69,221.5
1941,99,96.94,26.92,123.86
1941,100,64.23,9.98,74.21
1941,101,15.0,2.0,17.0
1941,102,12.96,1.0,13.96
1941,103,4.0,1.0,5.0
1941,104,0.0,0.0,0.0
1941,105,0.0,0.0,0.0
1941,106,1.0,0.0,1.0
1941,107,0.0,0.0,0.0
1941,108,0.0,0.0,0.0
1941,109,0.0,0.0,0.0
1941,110,0.0,0.0,0.0
1942,0,231300.0,237400.0,468700.0
1942,1,241800.0,242500.0,484300.0
1942,2,263800.0,261600.0,525400.0
1942,3,263900.0,265300.0,529200.0
1942,4,268300.0,268200.0,536500.0
1942,5,273400.0,272100.0,545500.0
1942,6,278900.0,276300.0,555200.0
1942,7,289800.0,288600.0,578400.0
1942,8,289200.0,288400.0,577600.0
1942,9,308000.0,307100.0,615100.0
1942,10,309600.0,307600.0,617200.0
1942,11,319000.0,316400.0,635400.0
1942,12,305500.0,305800.0,611300.0
1942,13,311700.0,311200.0,622900.0
1942,14,310300.0,308500.0,618800.0
1942,15,318800.0,316100.0,634900.0
1942,16,319900.0,318800.0,638700.0
1942,17,314500.0,311200.0,625700.0
1942,18,318400.0,314300.0,632700.0
1942,19,322200.0,318300.0,640500.0
1942,20,335700.0,330700.0,666400.0
1942,21,340500.0,334900.0,675400.0
1942,22,204300.0,201500.0,405800.0
1942,23,183400.0,180600.0,364000.0
1942,24,162400.0,158500.0,320900.0
1942,25,153900.0,150600.0,304500.0
1942,26,191900.0,189400.0,381300.0
1942,27,294600.0,286700.0,581300.0
1942,28,297700.0,293600.0,591300.0
1942,29,300700.0,297400.0,598100.0
1942,30,284400.0,278600.0,563000.0
1942,31,305300.0,298500.0,603800.0
1942,32,302800.0,298700.0,601500.0
1942,33,306800.0,304600.0,611400.0
1942,34,301900.0,300900.0,602800.0
1942,35,306300.0,306200.0,612500.0
1942,36,304400.0,305200.0,609600.0
1942,37,305000.0,303500.0,608500.0
1942,38,304800.0,304600.0,609400.0
1942,39,309700.0,309900.0,619600.0
1942,40,307700.0,306400.0,614100.0
1942,41,301600.0,298600.0,600200.0
1942,42,295000.0,285800.0,580800.0
1942,43,289500.0,268600.0,558100.0
1942,44,290700.0,258300.0,549000.0
1942,45,294700.0,248400.0,543100.0
1942,46,273300.0,209400.0,482700.0
1942,47,273700.0,206600.0,480300.0
1942,48,273500.0,205800.0,479300.0
1942,49,260700.0,194100.0,454800.0
1942,50,257700.0,199600.0,457300.0
1942,51,253000.0,192600.0,445600.0
1942,52,256200.0,196000.0,452200.0
1942,53,252800.0,192700.0,445500.0
1942,54,249500.0,191800.0,441300.0
1942,55,244200.0,188900.0,433100.0
1942,56,245400.0,188100.0,433500.0
1942,57,239300.0,181200.0,420500.0
1942,58,230700.0,176100.0,406800.0
1942,59,231600.0,173600.0,405200.0
1942,60,223100.0,170800.0,393900.0
1942,61,219100.0,163500.0,382600.0
1942,62,213200.0,168200.0,381400.0
1942,63,209700.0,163800.0,373500.0
1942,64,204700.0,162600.0,367300.0
1942,65,205500.0,161100.0,366600.0
1942,66,196500.0,156900.0,353400.0
1942,67,184200.0,148500.0,332700.0
1942,68,173500.0,138600.0,312100.0
1942,69,171300.0,136500.0,307800.0
1942,70,136900.0,106900.0,243800.0
1942,71,149800.0,111500.0,261300.0
1942,72,137900.0,102600.0,240500.0
1942,73,131100.0,94400.0,225500.0
1942,74,122200.0,85400.0,207600.0
1942,75,114400.0,76600.0,191000.0
1942,76,102000.0,68100.0,170100.0
1942,77,90800.0,59400.0,150200.0
1942,78,83600.0,52600.0,136200.0
1942,79,75400.0,47200.0,122600.0
1942,80,65102.22,39163.23,104265.45
1942,81,58859.37,34111.77,92971.14
1942,82,49918.09,28025.0,77943.09
1942,83,38617.22,21033.77,59650.99
1942,84,31384.83,16097.05,47481.88
1942,85,25748.51,13159.46,38907.97
1942,86,19786.84,9387.56,29174.4
1942,87,15496.7,6857.18,22353.88
1942,88,12256.52,5401.4,17657.92
1942,89,9525.98,3835.33,13361.31
1942,90,6768.41,2661.75,9430.16
1942,91,4942.06,1732.23,6674.29
1942,92,3213.76,1028.37,4242.13
1942,93,1954.28,678.92,2633.2
1942,94,1191.48,410.39,1601.87
1942,95,799.06,278.52,1077.58
1942,96,488.26,175.59,663.85
1942,97,283.81,92.56,376.37
1942,98,155.39,65.23,220.62
1942,99,89.8,29.68,119.48
1942,100,40.92,13.92,54.84
1942,101,34.23,6.98,41.21
1942,102,2.0,0.0,2.0
1942,103,6.96,0.0,6.96
1942,104,1.0,0.0,1.0
1942,105,0.0,0.0,0.0
1942,106,0.0,0.0,0.0
1942,107,1.0,0.0,1.0
1942,108,0.0,0.0,0.0
1942,109,0.0,0.0,0.0
1942,110,0.0,0.0,0.0
1944,0,270800.0,282400.0,553200.0
1944,1,247500.0,253600.0,501100.0
1944,2,223200.0,226500.0,449700.0
1944,3,238700.0,238100.0,476800.0
1944,4,261300.0,259100.0,520400.0
1944,5,261600.0,261700.0,523300.0
1944,6,268000.0,265700.0,533700.0
1944,7,272200.0,270300.0,542500.0
1944,8,275800.0,273800.0,549600.0
1944,9,288100.0,287100.0,575200.0
1944,10,287600.0,286700.0,574300.0
1944,11,305800.0,304900.0,610700.0
1944,12,307800.0,305200.0,613000.0
1944,13,316200.0,313600.0,629800.0
1944,14,302500.0,301700.0,604200.0
1944,15,307600.0,306400.0,614000.0
1944,16,306300.0,303800.0,610100.0
1944,17,313800.0,310000.0,623800.0
1944,18,314900.0,314000.0,628900.0
1944,19,309200.0,304900.0,614100.0
1944,20,313200.0,306600.0,619800.0
1944,21,316200.0,310500.0,626700.0
1944,22,329400.0,321100.0,650500.0
1944,23,334800.0,325800.0,660600.0
1944,24,201400.0,196500.0,397900.0
1944,25,180500.0,175400.0,355900.0
1944,26,159900.0,154000.0,313900.0
1944,27,151900.0,147000.0,298900.0
1944,28,189600.0,185100.0,374700.0
1944,29,291400.0,279300.0,570700.0
1944,30,294800.0,287000.0,581800.0
1944,31,298200.0,292100.0,590300.0
1944,32,282000.0,274400.0,556400.0
1944,33,301000.0,293300.0,594300.0
1944,34,300000.0,293300.0,593300.0
1944,35,303700.0,298700.0,602400.0
1944,36,297400.0,294600.0,592000.0
1944,37,301800.0,299000.0,600800.0
1944,38,299900.0,298200.0,598100.0
1944,39,300700.0,296700.0,597400.0
1944,40,299600.0,297200.0,596800.0
1944,41,304500.0,302000.0,606500.0
1944,42,301500.0,298000.0,599500.0
1944,43,293400.0,287700.0,581100.0
1944,44,288500.0,277700.0,566200.0
1944,45,282800.0,259800.0,542600.0
1944,46,284000.0,249400.0,533400.0
1944,47,287300.0,238600.0,525900.0
1944,48,266700.0,201500.0,468200.0
1944,49,268100.0,198900.0,467000.0
1944,50,267800.0,197800.0,465600.0
1944,51,254700.0,186200.0,440900.0
1944,52,251500.0,191100.0,442600.0
1944,53,243600.0,182900.0,426500.0
1944,54,250100.0,187800.0,437900.0
1944,55,245600.0,184000.0,429600.0
1944,56,242800.0,182700.0,425500.0
1944,57,236500.0,178500.0,415000.0
1944,58,237300.0,177500.0,414800.0
1944,59,232200.0,170700.0,402900.0
1944,60,223100.0,165000.0,388100.0
1944,61,223200.0,162300.0,385500.0
1944,62,215100.0,158900.0,374000.0
1944,63,207300.0,150500.0,357800.0
1944,64,203800.0,155300.0,359100.0
1944,65,198900.0,150100.0,349000.0
1944,66,193900.0,148600.0,342500.0
1944,67,193300.0,146200.0,339500.0
1944,68,183600.0,140100.0,323700.0
1944,69,171900.0,131300.0,303200.0
1944,70,160300.0,120600.0,280900.0
1944,71,157400.0,117800.0,275200.0
1944,72,123000.0,90500.0,213500.0
1944,73,132500.0,92900.0,225400.0
1944,74,122600.0,83300.0,205900.0
1944,75,114000.0,75700.0,189700.0
1944,76,101600.0,67200.0,168800.0
1944,77,90500.0,58200.0,148700.0
1944,78,83300.0,52000.0,135300.0
1944,79,75000.0,46500.0,121500.0
1944,80,67222.05,39862.65,107084.7
1944,81,58227.6,33067.06,91294.66
1944,82,48406.35,26551.11,74957.46
1944,83,42190.86,22358.99,64549.85
1944,84,34737.9,17786.66,52524.56
1944,85,25854.43,12724.93,38579.36
1944,86,20199.67,9301.17,29500.84
1944,87,15847.84,7220.8,23068.64
1944,88,11600.12,4919.62,16519.74
1944,89,8801.85,3426.15,12228.0
1944,90,6568.63,2631.81,9200.44
1944,91,4948.59,1778.23,6726.82
1944,92,3227.01,1131.23,4358.24
1944,93,2261.58,690.17,2951.75
1944,94,1407.05,393.75,1800.8
1944,95,767.23,272.52,1039.75
1944,96,441.82,152.12,593.94
1944,97,281.63,91.37,373.0
1944,98,154.95,69.49,224.44
1944,99,100.65,40.52,141.17
1944,100,36.26,12.17,48.43
1944,101,18.75,3.66,22.41
1944,102,10.9,2.92,13.82
1944,103,8.21,2.98,11.19
1944,104,0.0,0.0,0.0
1944,105,1.96,0.0,1.96
1944,106,0.0,0.0,0.0
1944,107,0.0,0.0,0.0
1944,108,0.0,0.0,0.0
1944,109,1.0,0.0,1.0
1944,110,0.0,0.0,0.0
1947,0,391890.0,408857.0,800747.0
1947,1,288638.0,297778.0,586416.0
1947,2,280534.0,288509.0,569043.0
1947,3,279774.0,290038.0,569812.0
1947,4,258574.0,267465.0,526039.0
1947,5,234287.0,240924.0,475211.0
1947,6,248977.0,254077.0,503054.0
1947,7,274774.0,278039.0,552813.0
1947,8,276228.0,279637.0,555865.0
1947,9,278764.0,283186.0,561950.0
1947,10,286268.0,289501.0,575769.0
1947,11,288425.0,292366.0,580791.0
1947,12,302060.0,307630.0,609690.0
1947,13,301432.0,306968.0,608400.0
1947,14,319735.0,326269.0,646004.0
1947,15,322592.0,326822.0,649414.0
1947,16,329994.0,335134.0,665128.0
1947,17,315311.0,320729.0,636040.0
1947,18,320339.0,324994.0,645333.0
1947,19,318573.0,322240.0,640813.0
1947,20,325363.0,327581.0,652944.0
1947,21,325979.0,328939.0,654918.0
1947,22,320283.0,319738.0,640021.0
1947,23,324441.0,321857.0,646298.0
1947,24,327128.0,325456.0,652584.0
1947,25,340498.0,335655.0,676153.0
1947,26,347081.0,341238.0,688319.0
1947,27,209223.0,206392.0,415615.0
1947,28,187412.0,183381.0,370793.0
1947,29,165807.0,160804.0,326611.0
1947,30,158061.0,153922.0,311983.0
1947,31,197185.0,193405.0,390590.0
1947,32,303377.0,290511.0,593888.0
1947,33,307312.0,300484.0,607796.0
1947,34,311555.0,306954.0,618509.0
1947,35,294491.0,290125.0,584616.0
1947,36,312530.0,309021.0,621551.0
1947,37,312867.0,308934.0,621801.0
1947,38,316355.0,313657.0,630012.0
1947,39,308418.0,308818.0,617236.0
1947,40,313135.0,312337.0,625472.0
1947,41,310943.0,311761.0,622704.0
1947,42,312207.0,310273.0,622480.0
1947,43,310166.0,310219.0,620385.0
1947,44,314867.0,315193.0,630060.0
1947,45,310682.0,309905.0,620587.0
1947,46,300106.0,295739.0,595845.0
1947,47,296622.0,288361.0,584983.0
1947,48,290421.0,267583.0,558004.0
1947,49,291337.0,256412.0,547749.0
1947,50,293830.0,243699.0,537529.0
1947,51,273233.0,205921.0,479154.0
1947,52,275599.0,203322.0,478921.0
1947,53,274501.0,202697.0,477198.0
1947,54,260581.0,190325.0,450906.0
1947,55,256848.0,194674.0,451522.0
1947,56,247176.0,184392.0,431568.0
1947,57,255356.0,190839.0,446195.0
1947,58,249298.0,186018.0,435316.0
1947,59,246666.0,184244.0,430910.0
1947,60,238542.0,177814.0,416356.0
1947,61,238958.0,176396.0,415354.0
1947,62,234306.0,169469.0,403775.0
1947,63,223930.0,162676.0,386606.0
1947,64,222653.0,159182.0,381835.0
1947,65,214451.0,154211.0,368662.0
1947,66,202141.0,144004.0,346145.0
1947,67,200183.0,148397.0,348580.0
1947,68,193181.0,142078.0,335259.0
1947,69,188555.0,139365.0,327920.0
1947,70,184865.0,134608.0,319473.0
1947,71,173535.0,124757.0,298292.0
1947,72,161687.0,115293.0,276980.0
1947,73,148239.0,104058.0,252297.0
1947,74,143609.0,99159.0,242768.0
1947,75,108518.0,74228.0,182746.0
1947,76,114024.0,73372.0,187396.0
1947,77,101473.0,65110.0,166583.0
1947,78,87615.0,54779.0,142394.0
1947,79,80484.0,48955.0,129439.0
1947,80,72795.74,43853.1,116648.84
1947,81,61711.13,35083.43,96794.56
1947,82,52938.74,29335.69,82274.43
1947,83,45362.45,24628.11,69990.56
1947,84,37555.03,19395.23,56950.26
1947,85,29617.33,14608.37,44225.7
1947,86,24239.19,11655.23,35894.42
1947,87,18990.95,8649.98,27640.93
1947,88,13269.56,5775.72,19045.28
1947,89,9477.61,3831.86,13309.47
1947,90,7058.96,2850.38,9909.34
1947,91,4716.35,1805.88,6522.23
1947,92,3298.95,1144.56,4443.51
1947,93,2339.69,803.41,3143.1
1947,94,1543.47,478.25,2021.72
1947,95,940.27,313.16,1253.43
1947,96,630.18,195.1,825.28
1947,97,318.07,93.04,411.11
1947,98,184.04,66.03,250.07
1947,99,94.02,34.01,128.03
1947,100,53.25,13.03,66.28
1947,101,22.89,7.86,30.75
1947,102,13.06,3.23,16.29
1947,103,5.65,1.24,6.89
1947,104,3.96,0.65,4.61
1947,105,0.91,0.0,0.91
1947,106,0.28,0.0,0.28
1947,107,0.0,0.0,0.0
1947,108,0.0,0.0,0.0
1947,109,0.0,0.0,0.0
1947,110,0.0,0.0,0.0
1948,0,404713.0,422327.0,827040.0
1948,1,387472.0,401110.0,788582.0
1948,2,290089.0,299483.0,589572.0
1948,3,282648.0,290156.0,572804.0
1948,4,281588.0,292037.0,573625.0
1948,5,260503.0,270112.0,530615.0
1948,6,237276.0,242956.0,480232.0
1948,7,251543.0,256598.0,508141.0
1948,8,277906.0,280351.0,558257.0
1948,9,279346.0,281820.0,561166.0
1948,10,281434.0,285649.0,567083.0
1948,11,287764.0,291304.0,579068.0
1948,12,290412.0,293768.0,584180.0
1948,13,301912.0,309176.0,611088.0
1948,14,300936.0,308196.0,609132.0
1948,15,317087.0,327146.0,644233.0
1948,16,320238.0,329461.0,649699.0
1948,17,327225.0,338068.0,665293.0
1948,18,312000.0,322394.0,634394.0
1948,19,316709.0,327421.0,644130.0
1948,20,314931.0,324818.0,639749.0
1948,21,322151.0,329481.0,651632.0
1948,22,323252.0,330345.0,653597.0
1948,23,318429.0,322645.0,641074.0
1948,24,323015.0,323511.0,646526.0
1948,25,325328.0,326561.0,651889.0
1948,26,340067.0,338341.0,678408.0
1948,27,346214.0,344666.0,690880.0
1948,28,208919.0,209064.0,417983.0
1948,29,187685.0,186696.0,374381.0
1948,30,166063.0,163229.0,329292.0
1948,31,157824.0,155543.0,313367.0
1948,32,196657.0,194129.0,390786.0
1948,33,302507.0,292870.0,595377.0
1948,34,305687.0,302509.0,608196.0
1948,35,309675.0,308148.0,617823.0
1948,36,293558.0,290955.0,584513.0
1948,37,311086.0,309705.0,620791.0
1948,38,311693.0,309495.0,621188.0
1948,39,315176.0,312874.0,628050.0
1948,40,307906.0,308522.0,616428.0
1948,41,311996.0,311948.0,623944.0
1948,42,309896.0,311145.0,621041.0
1948,43,311108.0,309425.0,620533.0
1948,44,308937.0,308898.0,617835.0
1948,45,312649.0,313330.0,625979.0
1948,46,308417.0,307536.0,615953.0
1948,47,298183.0,293499.0,591682.0
1948,48,294448.0,286019.0,580467.0
1948,49,288502.0,265056.0,553558.0
1948,50,288998.0,253663.0,542661.0
1948,51,291194.0,240962.0,532156.0
1948,52,272503.0,203343.0,475846.0
1948,53,274630.0,201060.0,475690.0
1948,54,273505.0,200353.0,473858.0
1948,55,259306.0,187737.0,447043.0
1948,56,255047.0,191777.0,446824.0
1948,57,245372.0,181333.0,426705.0
1948,58,253416.0,187742.0,441158.0
1948,59,247095.0,182408.0,429503.0
1948,60,244436.0,180734.0,425170.0
1948,61,236037.0,173819.0,409856.0
1948,62,236138.0,172349.0,408487.0
1948,63,231241.0,165648.0,396889.0
1948,64,220802.0,158047.0,378849.0
1948,65,218843.0,154599.0,373442.0
1948,66,210153.0,148857.0,359010.0
1948,67,197634.0,138856.0,336490.0
1948,68,194569.0,141922.0,336491.0
1948,69,187191.0,136309.0,323500.0
1948,70,181763.0,133248.0,315011.0
1948,71,177913.0,128092.0,306005.0
1948,72,166347.0,117951.0,284298.0
1948,73,154268.0,108417.0,262685.0
1948,74,140695.0,97389.0,238084.0
1948,75,135554.0,92009.0,227563.0
1948,76,101419.0,68250.0,169669.0
1948,77,105117.0,66889.0,172006.0
1948,78,93468.0,59038.0,152506.0
1948,79,79684.0,48625.0,128309.0
1948,80,73563.38,44038.09,117601.47
1948,81,65121.51,38157.7,103279.21
1948,82,54526.05,30060.43,84586.48
1948,83,46130.77,24669.9,70800.67
1948,84,38923.58,20467.63,59391.21
1948,85,31740.34,15748.06,47488.4
1948,86,24670.9,11691.63,36362.53
1948,87,19951.95,9081.69,29033.64
1948,88,15244.87,6710.82,21955.69
1948,89,10527.76,4294.84,14822.6
1948,90,7307.98,2794.24,10102.22
1948,91,5365.47,2044.9,7410.37
1948,92,3509.0,1267.56,4776.56
1948,93,2350.67,774.34,3125.01
1948,94,1662.49,552.26,2214.75
1948,95,1083.34,330.16,1413.5
1948,96,626.18,216.1,842.28
1948,97,407.12,125.06,532.18
1948,98,196.04,55.02,251.06
1948,99,125.02,49.02,174.04
1948,100,62.01,15.0,77.01
1948,101,29.0,5.0,34.0
1948,102,8.0,3.0,11.0
1948,103,6.0,1.0,7.0
1948,104,2.0,0.0,2.0
1948,105,2.0,0.0,2.0
1948,106,0.0,0.0,0.0
1948,107,0.0,0.0,0.0
1948,108,0.0,0.0,0.0
1948,109,0.0,0.0,0.0
1948,110,0.0,0.0,0.0
1949,0,408218.0,427048.0,835266.0
1949,1,399564.0,415074.0,814638.0
1949,2,387330.0,400779.0,788109.0
1949,3,290312.0,300002.0,590314.0
1949,4,282989.0,290567.0,573556.0
1949,5,281928.0,292591.0,574519.0
1949,6,260852.0,270924.0,531776.0
1949,7,237950.0,243566.0,481516.0
1949,8,252103.0,257383.0,509486.0
1949,9,278606.0,281051.0,559657.0
1949,10,280057.0,282482.0,562539.0
1949,11,282054.0,286405.0,568459.0
1949,12,288061.0,291853.0,579914.0
1949,13,290835.0,294129.0,584964.0
1949,14,301715.0,309546.0,611261.0
1949,15,300620.0,308341.0,608961.0
1949,16,316206.0,327116.0,643322.0
1949,17,319373.0,330009.0,649382.0
1949,18,326236.0,338661.0,664897.0
1949,19,310818.0,322501.0,633319.0
1949,20,315427.0,327801.0,643228.0
1949,21,313587.0,325161.0,638748.0
1949,22,320930.0,329573.0,650503.0
1949,23,322132.0,330201.0,652333.0
1949,24,317565.0,323003.0,640568.0
1949,25,322202.0,323518.0,645720.0
1949,26,324400.0,326310.0,650710.0
1949,27,339478.0,338645.0,678123.0
1949,28,345487.0,345171.0,690658.0
1949,29,208533.0,209511.0,418044.0
1949,30,187422.0,187425.0,374847.0
1949,31,165856.0,163691.0,329547.0
1949,32,157512.0,155726.0,313238.0
1949,33,196208.0,193876.0,390084.0
1949,34,301732.0,293022.0,594754.0
1949,35,304732.0,302485.0,607217.0
1949,36,308648.0,307766.0,616414.0
1949,37,292759.0,290543.0,583302.0
1949,38,310103.0,309067.0,619170.0
1949,39,310717.0,308744.0,619461.0
1949,40,314132.0,311460.0,625592.0
1949,41,307041.0,307366.0,614407.0
1949,42,310928.0,310568.0,621496.0
1949,43,308812.0,309577.0,618389.0
1949,44,309952.0,307649.0,617601.0
1949,45,307625.0,306858.0,614483.0
1949,46,311085.0,311034.0,622119.0
1949,47,306771.0,305002.0,611773.0
1949,48,296539.0,290955.0,587494.0
1949,49,292675.0,283263.0,575938.0
1949,50,286676.0,262230.0,548906.0
1949,51,287047.0,250754.0,537801.0
1949,52,289137.0,238107.0,527244.0
1949,53,270888.0,200617.0,471505.0
1949,54,272851.0,198308.0,471159.0
1949,55,271550.0,197531.0,469081.0
1949,56,257270.0,184958.0,442228.0
1949,57,252797.0,188675.0,441472.0
1949,58,242991.0,177938.0,420929.0
1949,59,250739.0,184156.0,434895.0
1949,60,244137.0,178457.0,422594.0
1949,61,241392.0,176525.0,417917.0
1949,62,232752.0,169343.0,402095.0
1949,63,232640.0,167773.0,400413.0
1949,64,227564.0,161029.0,388593.0
1949,65,216892.0,153054.0,369946.0
1949,66,214474.0,149434.0,363908.0
1949,67,205359.0,143467.0,348826.0
1949,68,192667.0,133193.0,325860.0
1949,69,189015.0,135348.0,324363.0
1949,70,181115.0,129900.0,311015.0
1949,71,175272.0,126602.0,301874.0
1949,72,170950.0,121039.0,291989.0
1949,73,159140.0,110924.0,270064.0
1949,74,146890.0,101098.0,247988.0
1949,75,133179.0,90348.0,223527.0
1949,76,127722.0,84687.0,212409.0
1949,77,94752.0,62349.0,157101.0
1949,78,97441.0,60492.0,157933.0
1949,79,85991.0,52888.0,138879.0
1949,80,72766.99,43897.4,116664.39
1949,81,66365.63,38522.59,104888.22
1949,82,58070.82,32998.42,91069.24
1949,83,48130.6,25628.62,73759.22
1949,84,40154.48,20768.42,60922.9
1949,85,33314.44,16925.38,50239.82
1949,86,26923.49,12852.22,39775.71
1949,87,20608.35,9325.13,29933.48
1949,88,16327.56,7129.46,23457.02
1949,89,12307.75,5174.84,17482.59
1949,90,8359.93,3210.15,11570.08
1949,91,5710.37,2039.76,7750.13
1949,92,4074.98,1467.53,5542.51
1949,93,2656.68,900.33,3557.01
1949,94,1722.43,550.2,2272.63
1949,95,1186.31,377.15,1563.46
1949,96,756.21,222.09,978.3
1949,97,432.11,156.06,588.17
1949,98,288.07,87.03,375.1
1949,99,140.02,46.02,186.04
1949,100,69.0,22.0,91.0
1949,101,39.0,7.0,46.0
1949,102,18.0,1.0,19.0
1949,103,4.0,2.0,6.0
1949,104,4.0,1.0,5.0
1949,105,2.0,0.0,2.0
1949,106,2.0,0.0,2.0
1949,107,0.0,0.0,0.0
1949,108,0.0,0.0,0.0
1949,109,0.0,0.0,0.0
1949,110,0.0,0.0,0.0
1950,0,409816.0,426479.0,836295.0
1950,1,401455.0,417983.0,819438.0
1950,2,399081.0,414209.0,813290.0
1950,3,387139.0,400883.0,788022.0
1950,4,290249.0,300405.0,590654.0
1950,5,283025.0,290914.0,573939.0
1950,6,281965.0,293013.0,574978.0
1950,7,260935.0,271517.0,532452.0
1950,8,238171.0,244022.0,482193.0
1950,9,252273.0,257970.0,510243.0
1950,10,278848.0,281549.0,560397.0
1950,11,280296.0,282958.0,563254.0
1950,12,282212.0,286978.0,569190.0
1950,13,288083.0,292199.0,580282.0
1950,14,290877.0,294330.0,585207.0
1950,15,301438.0,309687.0,611125.0
1950,16,300343.0,308313.0,608656.0
1950,17,315640.0,326885.0,642525.0
1950,18,318774.0,330237.0,649011.0
1950,19,325553.0,338893.0,664446.0
1950,20,310081.0,322327.0,632408.0
1950,21,314633.0,327890.0,642523.0
1950,22,312760.0,325299.0,638059.0
1950,23,320129.0,329442.0,649571.0
1950,24,321360.0,329877.0,651237.0
1950,25,316871.0,323130.0,640001.0
1950,26,321523.0,323333.0,644856.0
1950,27,323701.0,325908.0,649609.0
1950,28,338857.0,338732.0,677589.0
1950,29,344795.0,345373.0,690168.0
1950,30,208128.0,209705.0,417833.0
1950,31,187104.0,187919.0,375023.0
1950,32,165562.0,163896.0,329458.0
1950,33,157146.0,155796.0,312942.0
1950,34,195746.0,193552.0,389298.0
1950,35,301011.0,292899.0,593910.0
1950,36,303870.0,302233.0,606103.0
1950,37,307705.0,307252.0,614957.0
1950,38,291948.0,289929.0,581877.0
1950,39,309178.0,308221.0,617399.0
1950,40,309691.0,307822.0,617513.0
1950,41,312988.0,309995.0,622983.0
1950,42,306105.0,306043.0,612148.0
1950,43,309775.0,309036.0,618811.0
1950,44,307568.0,307885.0,615453.0
1950,45,308738.0,305745.0,614483.0
1950,46,306206.0,304689.0,610895.0
1950,47,309541.0,308547.0,618088.0
1950,48,305102.0,302360.0,607462.0
1950,49,294796.0,288340.0,583136.0
1950,50,290838.0,280242.0,571080.0
1950,51,284789.0,259281.0,544070.0
1950,52,284969.0,247631.0,532600.0
1950,53,286906.0,235017.0,521923.0
1950,54,268760.0,197768.0,466528.0
1950,55,270553.0,195309.0,465862.0
1950,56,269241.0,194521.0,463762.0
1950,57,254817.0,181837.0,436654.0
1950,58,250011.0,185201.0,435212.0
1950,59,240205.0,174197.0,414402.0
